drug_id	target_id
DB07419	P10275
DB07421	P10275
DB07422	P10275
DB07423	P10275
DB07425	P10828
DB07425	P10827
DB07427	P69905
DB07427	P68871
DB07428	P69905
DB07428	P68871
DB07430	P49137
DB07431	P49137
DB07431	P24941
DB07433	Q9UNI1
DB07435	Q9UBT6
DB07437	Q16831
DB07440	P00734
DB07441	P01857
DB07441	P01834
DB07443	Q02127
DB07444	P53355
DB07446	P39900
DB07447	P51857
DB07448	P28838
DB07449	Q9UM07
DB07450	P15121
DB07453	P05177
DB07454	P10275
DB07455	P42262
DB07456	O15530
DB07457	O15530
DB07458	P17612
DB07459	Q16539
DB07460	Q05397
DB07461	P00734
DB07462	P21964
DB07465	P27487
DB07467	P00918
DB07468	Q7Z406
DB07469	Q7Z406
DB07470	Q7Z406
DB07471	P24941
DB07471	P20248
DB07474	P08069
DB07476	P00918
DB07477	P07711
DB07479	P06746
DB07480	P18031
DB07482	P27487
DB07484	P15085
DB07485	P62508
DB07486	P20701
DB07488	Q9Y6M4
DB07489	Q9Y6M4
DB07491	P07477
DB07493	P24941
DB07494	Q494W8
DB07495	P07900
DB07497	P11498
DB07498	P15121
DB07500	Q9NZK7
DB07501	P24941
DB07502	P07900
DB07503	P48736
DB07504	P24941
DB07506	P15085
DB07506	Q9HB40
DB07508	P00734
DB07509	P37231
DB07512	P27338
DB07513	P27338
DB07514	P35968
DB07515	P00734
DB07519	P56817
DB07520	P25774
DB07521	P00734
DB07522	P00734
DB07524	P11309
DB07525	P11362
DB07527	P00734
DB07528	P35968
DB07529	P24941
DB07530	Q15788
DB07530	P11473
DB07531	P24941
DB07533	P24941
DB07533	P20248
DB07534	P24941
DB07534	P20248
DB07535	P56817
DB07537	P35968
DB07538	P24941
DB07538	P20248
DB07539	P24941
DB07539	P20248
DB07540	P24941
DB07542	P07339
DB07543	P07550
DB07544	P54687
DB07545	O14965
DB07546	P19784
DB07548	P00734
DB07549	P00734
DB07550	P00734
DB07555	P22303
DB07556	P39900
DB07556	P03956
DB07557	P51857
DB07557	P19793
DB07557	Q15788
DB07557	Q14994
DB07558	O14818
DB07559	Q02127
DB07561	Q02127
DB07562	P24941
DB07562	P20248
DB07563	P43235
DB07567	P03372
DB07573	P56817
DB07574	Q71U36
DB07574	Q9BQE3
DB07574	Q9BVA1
DB07574	P68363
DB07574	Q9H169
DB07577	P04818
DB07579	P02743
DB07580	P02743
DB07583	P17612
DB07583	P61925
DB07584	P49841
DB07584	P31749
DB07585	P49841
DB07585	P31749
DB07586	Q9BY41
DB07587	P25774
DB07589	P25774
DB07592	P43235
DB07593	P43235
DB07594	P08238
DB07594	P07900
DB07595	P24941
DB07596	P00918
DB07597	Q9UBM1
DB07598	P42262
DB07601	P07900
DB07602	P00533
DB07604	O14983
DB07605	Q9BQ89
DB07606	P24941
DB07607	Q16539
DB07608	Q13627
DB07609	P11509
DB07612	P24941
DB07613	O60760
DB07614	O60760
DB07615	O60760
DB07616	O60760
DB07617	P11509
DB07618	P24941
DB07619	P28845
DB07621	P11509
DB07622	P24941
DB07623	P11509
DB07624	P28845
DB07625	P00749
DB07626	P00749
DB07627	P07384
DB07628	P14618
DB07629	Q9BQ89
DB07630	Q9BQ89
DB07632	P00918
DB07633	P16442
DB07636	P00156
DB07636	P08574
DB07636	P14927
DB07636	Q9UDW1
DB07636	P47985
DB07637	P19235
DB07638	Q92731
DB07638	P03372
DB07639	P00734
DB07641	P21397
DB07642	Q96C86
DB07643	Q96C86
DB07644	Q96C86
DB07645	P69905
DB07645	P68871
DB07646	Q02127
DB07647	O14757
DB07648	O14757
DB07651	P18031
DB07652	Q9UBT6
DB07653	O14757
DB07654	O14757
DB07655	O14757
DB07656	P43490
DB07657	P04054
DB07658	P00734
DB07659	P00734
DB07660	P00734
DB07662	P12931
DB07662	P00533
DB07664	P42684
DB07664	Q9H2G2
DB07664	Q16566
DB07664	Q9Y6M4
DB07664	P49761
DB07665	P00734
DB07666	P27487
DB07668	P17538
DB07670	P33260
DB07672	P01857
DB07675	P37231
DB07676	P49841
DB07676	Q16566
DB07677	Q9Y6F1
DB07678	Q15596
DB07678	P03372
DB07680	P23946
DB07681	P06276
DB07683	P39900
DB07684	P00750
DB07685	P24941
DB07686	P24941
DB07687	P24941
DB07688	P24941
DB07688	P20248
DB07689	P0CG22
DB07691	Q03181
DB07692	P14618
DB07696	P42574
DB07697	P14618
DB07698	Q8TF76
DB07700	P42330
DB07701	P22303
DB07702	Q9HCD5
DB07702	Q92731
DB07705	Q16850
DB07707	Q15596
DB07707	P03372
DB07708	Q15596
DB07708	P03372
DB07710	P00918
DB07711	P00813
DB07712	Q15596
DB07712	P03372
DB07713	P22894
DB07714	P00390
DB07715	P68400
DB07716	P01834
DB07717	P10275
DB07718	P14174
DB07718	P00734
DB07719	P18031
DB07720	Q494W8
DB07723	P37231
DB07724	Q03181
DB07724	Q07869
DB07724	P37231
DB07724	Q15788
DB07728	P49137
DB07728	Q16644
DB07730	P18031
DB07731	P24941
DB07733	P29466
DB07734	P56817
DB07735	P56817
DB07736	P56817
DB07737	P56817
DB07738	P56817
DB07739	Q9UBM1
DB07740	Q01581
DB07741	P00734
DB07742	P00918
DB07744	P29466
DB07746	P50579
DB07747	Q9UBM1
DB07749	P17538
DB07750	P24941
DB07751	P24941
DB07754	Q04609
DB07755	P24941
DB07756	P22303
DB07757	Q92731
DB07760	P13051
DB07761	P24941
DB07763	P00156
DB07763	Q9UDW1
DB07763	P14927
DB07763	P47985
DB07763	O14957
DB07763	P07919
DB07763	O14949
DB07763	P08574
DB07763	P22695
DB07763	P31930
DB07764	P01857
DB07765	P0CG22
DB07766	Q00536
DB07766	Q9UQM7
DB07768	Q04828
DB07768	P52895
DB07769	P10275
DB07771	P01116
DB07771	P49356
DB07771	P49354
DB07772	P22894
DB07778	P00156
DB07778	Q9UDW1
DB07778	P14927
DB07778	P47985
DB07778	O14957
DB07778	P07919
DB07778	O14949
DB07778	P08574
DB07778	P22695
DB07778	P31930
DB07779	P27487
DB07780	P01116
DB07780	P53611
DB07780	Q92696
DB07780	P14324
DB07780	O95749
DB07780	P49356
DB07780	P49354
DB07783	P00813
DB07784	P01834
DB07785	P00813
DB07786	P00813
DB07787	P09874
DB07788	P28482
DB07789	P53350
DB07790	P24941
DB07791	P24941
DB07792	P11217
DB07793	P11217
DB07794	P28482
DB07795	Q00534
DB07796	P00734
DB07798	Q9UBM1
DB07800	Q9BQ89
DB07801	O14965
DB07802	P68400
DB07804	Q9BQ89
DB07807	P11217
DB07809	P00734
DB07811	Q16539
DB07812	P49841
DB07812	P31751
DB07814	Q6P093
DB07815	Q6P093
DB07816	P01857
DB07821	P23141
DB07821	Q15102
DB07821	Q13093
DB07822	P22303
DB07827	P45452
DB07829	Q16539
DB07830	P27487
DB07831	P00519
DB07832	Q16539
DB07833	Q16539
DB07834	Q16539
DB07835	Q16539
DB07836	P04054
DB07837	O00141
DB07838	O60551
DB07839	P25774
DB07840	P11362
DB07841	P53611
DB07841	Q92696
DB07841	P14324
DB07841	O95749
DB07841	P53609
DB07841	P49356
DB07841	P49354
DB07842	P37231
DB07843	Q9BQ89
DB07844	Q9BQ89
DB07845	P45983
DB07846	P22303
DB07847	Q9BQ89
DB07848	Q9BQ89
DB07849	P09211
DB07851	P27487
DB07852	P24941
DB07852	P20248
DB07853	Q9H2G2
DB07853	Q9P289
DB07853	Q13557
DB07854	P17612
DB07854	P61925
DB07855	P17612
DB07855	P61925
DB07856	P17612
DB07856	P61925
DB07857	P17612
DB07857	P61925
DB07858	P17612
DB07858	P61925
DB07859	P49841
DB07859	P17612
DB07859	P61925
DB07859	P31751
DB07860	P17612
DB07860	P61925
DB07862	Q86XF0
DB07863	P19793
DB07863	Q15596
DB07863	P37231
DB07866	P28845
DB07870	O00763
DB07872	Q9BQ89
DB07873	O95749
DB07874	P56817
DB07875	Q9BQ89
DB07876	P17612
DB07876	P61925
DB07876	Q13464
DB07877	P08238
DB07877	P07900
DB07878	P25774
DB07879	P56524
DB07881	P01857
DB07882	P01834
DB07883	P01857
DB07887	P03951
DB07888	P14174
DB07889	P24941
DB07893	P01834
DB07895	P49356
DB07895	P49354
DB07897	P00734
DB07899	P17538
DB07900	P22894
DB07901	P53582
DB07902	P53582
DB07903	P53582
DB07905	P28482
DB07906	Q9UBM1
DB07907	Q9UJM8
DB07908	P07737
DB07909	P01857
DB07909	P01834
DB07912	Q9UHY7
DB07913	Q9UBX1
DB07916	P29466
DB07917	O60760
DB07919	P21397
DB07920	P39900
DB07921	P39900
DB07922	P39900
DB07926	P03956
DB07929	P28702
DB07929	Q13133
DB07930	Q15067
DB07931	Q04828
DB07932	Q15596
DB07932	P03372
DB07933	Q92731
DB07933	P03372
DB07934	P00734
DB07936	P24941
DB07940	P06276
DB07941	Q16539
DB07942	Q16539
DB07943	Q16539
DB07944	P00734
DB07946	P00734
DB07947	P49841
DB07947	P17612
DB07947	P61925
DB07947	P31751
DB07949	P11217
DB07950	Q9NZK7
DB07950	Q16773
DB07950	P63208
DB07954	Q13370
DB07954	Q08499
DB07954	P18545
DB07954	O76083
DB07954	O00408
DB07954	Q13946
DB07954	O60658
DB07954	O76074
DB07955	Q9UNI1
DB07956	Q9UNI1
DB07957	Q9UNI1
DB07958	Q9NZK7
DB07959	O14757
DB07960	Q9Y3R4
DB07964	P78536
DB07965	P43235
DB07966	P12931
DB07967	P43235
DB07968	P06737
DB07969	Q9NWH9
DB07970	Q15375
DB07973	Q9BQ89
DB07974	Q9BQ89
DB07975	Q02127
DB07976	Q02127
DB07977	Q02127
DB07978	Q02127
DB07979	P14920
DB07980	Q494W8
DB07981	P23219
DB07982	P24941
DB07983	P23219
DB07984	P23219
DB07985	P07477
DB07986	P08254
DB07987	P08254
DB07988	P08254
DB07991	P03372
DB07993	P56817
DB07994	P56817
DB07995	P17612
DB07995	P61925
DB07995	Q8TF76
DB07996	P17612
DB07996	P61925
DB07997	P17612
DB07997	P61925
DB07999	P15121
DB08000	P15121
DB08001	P18031
DB08003	P18031
DB08004	Q8TF76
DB08005	P53779
DB08006	Q02127
DB08007	Q9UNI1
DB08008	Q02127
DB08009	Q96NX5
DB08010	P53779
DB08011	P53779
DB08015	P53779
DB08018	Q8WY41
DB08018	P60323
DB08019	Q8WY41
DB08019	P60323
DB08020	Q92731
DB08020	P03372
DB08021	P53779
DB08022	P11309
DB08023	P53779
DB08024	P27487
DB08025	P53779
DB08026	P53779
DB08028	P22894
DB08029	P08254
DB08030	P08254
DB08032	P52732
DB08033	P52732
DB08035	P10275
DB08037	P52732
DB08038	P49862
DB08039	P0DP23
DB08039	Q13557
DB08040	P09960
DB08042	P35968
DB08043	P00519
DB08044	P27487
DB08045	P08238
DB08046	P00918
DB08047	Q15596
DB08047	P03372
DB08048	Q15596
DB08048	P03372
DB08049	P21964
DB08051	P27487
DB08052	P12931
DB08053	P12931
DB08054	P12931
DB08055	P06239
DB08056	P06239
DB08057	P06239
DB08058	Q9Y6F1
DB08059	P27986
DB08059	P42336
DB08059	P48736
DB08059	P53350
DB08060	P21549
DB08061	P00734
DB08062	P00734
DB08063	P19793
DB08063	Q13133
DB08064	Q16539
DB08065	O14965
DB08066	O14965
DB08066	P24941
DB08067	O60674
DB08068	Q16539
DB08070	P17612
DB08070	P61925
DB08072	P00749
DB08073	P49841
DB08073	P17612
DB08073	P61925
DB08073	P31751
DB08077	P69905
DB08077	P68871
DB08078	Q03181
DB08079	Q9NWH9
DB08080	P68133
DB08080	Q969V6
DB08080	Q8WWL2
DB08082	P27338
DB08083	P00918
DB08084	P15121
DB08085	P10828
DB08087	P10275
DB08088	P10275
DB08089	P10275
DB08091	Q16539
DB08092	Q16539
DB08093	Q16539
DB08094	P24941
DB08095	Q16539
DB08096	Q16539
DB08097	Q16539
DB08098	P15121
DB08099	Q693B1
DB08111	Q9NWH9
DB08113	P17612
DB08113	P61925
DB08114	P17612
DB08114	P61925
DB08118	Q12851
DB08119	P17538
DB08121	P37231
DB08122	P24941
DB08123	P24941
DB08124	P24941
DB08125	P24941
DB08126	P24941
DB08128	Q9UBM1
DB08129	Q9UBM1
DB08130	Q02750
DB08132	P24941
DB08133	P24941
DB08134	P24941
DB08135	P24941
DB08136	P24941
DB08137	P24941
DB08138	P24941
DB08139	P24941
DB08140	P24941
DB08141	P24941
DB08142	P24941
DB08143	Q9BQ89
DB08147	P18031
DB08148	P17612
DB08148	P61925
DB08149	P17612
DB08149	P61925
DB08150	P17612
DB08150	P61925
DB08151	P11217
DB08152	P00734
DB08153	P08238
DB08155	P00915
DB08155	P00918
DB08156	P00915
DB08156	P00918
DB08157	P00915
DB08157	P00918
DB08159	P11387
DB08162	P17612
DB08162	P61925
DB08162	Q13464
DB08162	O75116
DB08163	P17707
DB08164	P27487
DB08165	P00918
DB08166	P11309
DB08167	P22303
DB08168	Q9BY41
DB08168	P30405
DB08169	Q02127
DB08170	P09237
DB08172	Q02127
DB08173	Q9BQ89
DB08174	Q9BQ89
DB08175	Q15596
DB08175	P28702
DB08175	Q13133
DB08176	P27338
DB08178	P24941
DB08178	P20248
DB08179	Q04760
DB08180	P53609
DB08180	P49354
DB08182	P24941
DB08182	P20248
DB08183	P23458
DB08183	P52333
DB08183	O60674
DB08183	P29597
DB08184	P07477
DB08186	Q92831
DB08187	P00734
DB08190	P16083
DB08191	O00141
DB08192	P12931
DB08194	P07900
DB08195	P25774
DB08197	P07900
DB08198	P52732
DB08200	P06276
DB08201	P06276
DB08202	P00918
DB08203	Q86XF0
DB08208	Q02750
DB08210	Q12851
DB08213	P42574
DB08214	P60321
DB08217	P06731
DB08217	P06730
DB08218	P24941
DB08218	P20248
DB08219	P24941
DB08219	P20248
DB08220	Q96RI1
DB08220	Q15788
DB08221	Q02763
DB08222	P04118
DB08222	P16233
DB08224	P23141
DB08228	P16083
DB08229	P42574
DB08230	P11309
DB08231	P62942
DB08231	P84077
DB08231	O43617
DB08231	P15151
DB08231	P43080
DB08231	O00206
DB08231	P63098
DB08231	P62330
DB08231	Q08209
DB08231	Q9Y6Y9
DB08231	O75521
DB08231	P35243
DB08231	P00519
DB08231	Q15788
DB08231	P17612
DB08231	P61925
DB08231	P17900
DB08231	P01308
DB08231	P0DP23
DB08231	P41235
DB08232	P08709
DB08232	P13726
DB08233	P24941
DB08233	P20248
DB08234	P00374
DB08235	O15143
DB08235	P61158
DB08235	P61160
DB08235	O15145
DB08235	O15144
DB08235	O15511
DB08235	P59998
DB08236	O15143
DB08236	P61158
DB08236	P61160
DB08236	O15145
DB08236	O15144
DB08236	O15511
DB08236	P59998
DB08237	Q9UBT6
DB08238	P05230
DB08239	P52732
DB08240	P04075
DB08241	P24941
DB08241	P20248
DB08242	Q16539
DB08244	P52732
DB08246	P52732
DB08247	P24941
DB08248	P24941
DB08248	P20248
DB08249	Q02127
DB08250	P52732
DB08251	P42574
DB08254	P07477
DB08254	P00734
DB08256	P34913
DB08257	P34913
DB08258	P34913
DB08259	P34913
DB08262	P69905
DB08262	P68871
DB08263	Q9NWT6
DB08270	P43235
DB08271	O60882
DB08271	P08254
DB08271	P39900
DB08271	P09238
DB08273	P04211
DB08276	Q7Z406
DB08277	P28845
DB08280	P28845
DB08283	P04062
DB08285	P24941
DB08285	P20248
DB08287	P43235
DB08289	P01834
DB08291	Q92831
DB08292	P08238
DB08293	P08238
DB08294	P01857
DB08295	P04211
DB08296	P01857
DB08299	P27815
DB08299	Q08499
DB08299	Q07343
DB08300	P48736
DB08301	P00918
DB08302	P37231
DB08303	P42262
DB08304	P42262
DB08305	P42262
DB08309	P24941
DB08309	P20248
DB08312	P24941
DB08313	O60760
DB08320	Q15596
DB08320	P03372
DB08321	Q16706
DB08322	P11217
DB08323	P01859
DB08325	Q12866
DB08325	Q9HCP0
DB08326	Q96GR2
DB08329	P00918
DB08330	P00156
DB08330	Q9UDW1
DB08330	P14927
DB08330	P47985
DB08330	O14957
DB08330	P07919
DB08330	O14949
DB08330	P08574
DB08330	P22695
DB08330	P31930
DB08332	P01857
DB08333	P14174
DB08334	P14174
DB08335	P14174
DB08338	P68400
DB08339	P00519
DB08340	P68400
DB08341	Q14289
DB08342	Q9Y5R8
DB08342	Q9Y296
DB08342	Q8IUR0
DB08342	O43617
DB08342	O75865
DB08342	Q86SZ2
DB08345	P68400
DB08346	P08238
DB08347	P08588
DB08348	Q460N3
DB08348	Q9Y6F1
DB08348	P13639
DB08349	Q16539
DB08350	P00519
DB08351	Q16539
DB08352	Q16539
DB08353	P68400
DB08354	P68400
DB08355	P24941
DB08355	P20248
DB08356	Q16654
DB08357	P22303
DB08358	P49137
DB08358	Q16644
DB08360	P68400
DB08361	P43405
DB08362	P68400
DB08363	P04637
DB08365	P30291
DB08368	P15085
DB08369	P20813
DB08370	P09211
DB08371	P54577
DB08371	P18031
DB08373	P11684
DB08374	P17538
DB08377	P01857
DB08378	P12883
DB08378	P19105
DB08378	P14649
DB08382	P27487
DB08383	Q9Y233
DB08384	Q9Y233
DB08385	Q7L5A8
DB08386	Q9Y233
DB08387	Q9Y233
DB08388	P45452
DB08389	Q9Y233
DB08391	Q9Y233
DB08392	O14757
DB08393	O14757
DB08394	P01857
DB08395	Q16539
DB08397	P18031
DB08398	Q15596
DB08398	P03372
DB08399	P06576
DB08399	P25705
DB08399	P36542
DB08400	Q7L5A8
DB08402	P19793
DB08402	Q15596
DB08402	P37231
DB08403	P22894
DB08403	P03956
DB08406	P00374
DB08409	P01859
DB08409	P01857
DB08410	P01857
DB08411	P01857
DB08412	P01857
DB08413	P05187
DB08413	P01834
DB08416	P00918
DB08418	P00918
DB08420	P07477
DB08422	P00734
DB08423	Q16539
DB08424	Q16539
DB08426	Q9BQ89
DB08429	P27487
DB08430	Q6UWM7
DB08435	P37231
DB08436	P07900
DB08437	P84098
DB08437	P61313
DB08437	P62829
DB08437	P40429
DB08437	Q96L21
DB08437	Q9UHA3
DB08437	P62750
DB08437	Q9UNX3
DB08437	P62917
DB08437	P61927
DB08437	P39023
DB08437	P62913
DB08439	P02788
DB08441	P24941
DB08442	P07900
DB08443	P07900
DB08445	P27487
DB08447	Q9NZK7
DB08448	P00374
DB08449	P15121
DB08450	P36897
DB08453	P00156
DB08453	Q9UDW1
DB08453	P14927
DB08453	P47985
DB08453	O14957
DB08453	P07919
DB08453	O14949
DB08453	P08574
DB08453	P22695
DB08453	P31930
DB08454	Q8IU85
DB08461	P10275
DB08462	P12931
DB08463	P24941
DB08463	P20248
DB08464	P08238
DB08464	P14625
DB08465	P08238
DB08465	P14625
DB08466	P09960
DB08473	P68400
DB08476	P22894
DB08477	Q9BQ89
DB08478	P04818
DB08479	P04818
DB08480	P27338
DB08482	P03956
DB08484	P09467
DB08486	P69905
DB08486	P68871
DB08487	Q9BQ89
DB08488	Q9BQ89
DB08489	P09237
DB08490	P45452
DB08491	P03956
DB08492	P16050
DB08493	P09237
DB08495	Q9BQ89
DB08497	P42574
DB08498	P42574
DB08499	P42574
DB08500	P11217
DB08503	P11217
DB08504	P27487
DB08507	P08254
DB08510	P01859
DB08513	P06213
DB08513	P35568
DB08513	P28482
DB08515	P49720
DB08515	O14818
DB08515	P60900
DB08515	P28066
DB08515	P25789
DB08515	P25788
DB08515	P25787
DB08515	P25786
DB08515	P49721
DB08515	P20618
DB08515	P28072
DB08515	P28070
DB08515	Q99436
DB08515	P28074
DB08516	P27338
DB08519	P35968
DB08520	P62942
DB08521	Q16539
DB08521	P28482
DB08522	Q16539
DB08526	P09668
DB08527	P24941
DB08527	P20248
DB08529	O95749
DB08530	P27487
DB08531	P24941
DB08532	P24941
DB08533	P24941
DB08534	P24941
DB08535	P24941
DB08536	P24941
DB08537	P24941
DB08538	P24941
DB08539	P24941
DB08545	P01871
DB08546	P00734
DB08547	P01859
DB08549	P18031
DB08550	Q9UBM1
DB08553	P15056
DB08555	P53779
DB08557	P07900
DB08558	P09848
DB08558	P08588
DB08560	P37231
DB08561	P45452
DB08562	P01857
DB08562	P01834
DB08564	P12931
DB08565	P17538
DB08566	P17538
DB08568	P17612
DB08568	P61925
DB08569	P17612
DB08569	P61925
DB08572	P24941
DB08572	P20248
DB08574	P55196
DB08575	P08473
DB08577	P11362
DB08583	P00519
DB08584	Q9NWH9
DB08588	P27487
DB08590	Q9NWZ3
DB08591	P18031
DB08593	P18031
DB08594	P43235
DB08595	Q15596
DB08595	P03372
DB08596	P07998
DB08597	Q04771
DB08597	P62942
DB08599	P39900
DB08601	P19793
DB08601	Q15596
DB08602	Q13946
DB08605	Q16698
DB08607	P10632
DB08608	Q15119
DB08609	Q15119
DB08610	Q15119
DB08611	P25774
DB08613	P56524
DB08614	Q9UNI1
DB08615	P22303
DB08617	P54577
DB08618	P01859
DB08620	Q494W8
DB08624	P00734
DB08626	P08473
DB08629	P06576
DB08629	P25705
DB08629	P36542
DB08631	Q9UBM1
DB08632	P69905
DB08632	P68871
DB08633	P50579
DB08640	Q9UNI1
DB08641	Q9UNI1
DB08642	P00374
DB08643	P08254
DB08645	P00918
DB08647	P01834
DB08651	Q02880
DB08654	Q9UBM1
DB08655	Q92793
DB08658	P06276
DB08659	P00918
DB08660	P68400
DB08661	P07998
DB08672	P27487
DB08673	P24941
DB08674	P49356
DB08674	P49354
DB08675	Q16647
DB08676	P49356
DB08676	P49354
DB08677	P24941
DB08678	P23467
DB08683	O14757
DB08687	Q9GZT9
DB08687	Q16665
DB08688	Q9NPJ3
DB08689	Q99643
DB08689	P31040
DB08689	O14521
DB08689	P21912
DB08690	P00156
DB08690	Q9UDW1
DB08690	P14927
DB08690	P31930
DB08690	P47985
DB08690	O14957
DB08690	P07919
DB08690	O14949
DB08690	P08574
DB08690	P22695
DB08691	P49761
DB08691	P49759
DB08692	P17538
DB08693	P17538
DB08694	P24941
DB08694	P20248
DB08695	O60760
DB08696	Q15648
DB08696	P11473
DB08697	P00749
DB08699	Q13555
DB08700	Q9NWH9
DB08703	P80192
DB08705	P11309
DB08707	P11309
DB08708	P11309
DB08709	P11309
DB08729	O76074
DB08730	Q16539
DB08733	Q9UKQ2
DB08734	P04818
DB08737	P03372
DB08738	Q5JRX3
DB08739	Q5JRX3
DB08740	P07339
DB08742	Q15788
DB08742	P11473
DB08743	P27487
DB08744	P16083
DB08745	Q9BQ89
DB08746	Q9BQ89
DB08749	P56817
DB08750	P60321
DB08751	P01112
DB08752	P25774
DB08755	P25774
DB08756	P17612
DB08756	P61925
DB08756	Q13464
DB08756	O75116
DB08760	P37231
DB08762	P15085
DB08763	P07477
DB08764	P07949
DB08765	P14174
DB08765	P00918
DB08766	P28838
DB08768	P24941
DB08770	P29274
DB08771	P28845
DB08772	P15121
DB08772	O60218
DB08773	Q15596
DB08773	P03372
DB08774	O14757
DB08775	Q9UBX1
DB08776	O14757
DB08777	O14757
DB08778	O14757
DB08779	O14757
DB08780	O14757
DB08781	O14757
DB08782	P00918
DB08783	P18031
DB08784	Q9HBL8
DB08786	P07900
DB08787	P07900
DB08788	P07900
DB08789	P07900
DB08790	O60760
DB08791	Q9NWH9
DB08799	P35367
DB08800	P35367
DB08801	P35367
DB08801	P08172
DB08802	P35367
DB08804	P10275
DB08805	P25021
DB08806	P25021
DB08807	P08908
DB08807	P07550
DB08807	P13945
DB08807	P08588
DB08807	P28222
DB08808	P07550
DB08808	P13945
DB08808	P08588
DB08809	Q15118
DB08810	P08908
DB08810	Q13639
DB08810	P28223
DB08811	P27815
DB08811	Q9Y233
DB08811	Q14432
DB08811	O00408
DB08813	P49908
DB08813	P01008
DB08813	P01106
DB08813	P01100
DB08814	P23219
DB08814	P19838
DB08814	Q9Y233
DB08814	P60321
DB08815	P14416
DB08815	P18825
DB08815	P28223
DB08815	P08908
DB08815	P34969
DB08815	P08913
DB08818	P13611
DB08818	O75330
DB08818	Q86UW8
DB08818	Q07021
DB08818	P98066
DB08818	P10915
DB08818	Q8WWQ8
DB08818	Q96S86
DB08818	O14594
DB08818	Q14520
DB08818	Q5JVS0
DB08818	Q9BZV3
DB08818	Q6UX15
DB08819	P43088
DB08820	P13569
DB08822	P30556
DB08828	Q99835
DB08836	P12821
DB08837	Q9UGM1
DB08838	Q05586
DB08838	Q00975
DB08838	Q9UHC3
DB08838	P02708
DB08838	P48048
DB08838	Q9Y2I1
DB08844	P06737
DB08846	P68400
DB08846	O43570
DB08846	P17612
DB08846	Q14534
DB08846	P17252
DB08846	P05771
DB08846	Q16790
DB08846	P43166
DB08846	P23280
DB08846	P00918
DB08846	Q9ULX7
DB08846	P22748
DB08846	P43405
DB08846	P00915
DB08846	P07451
DB08846	Q9Y2D0
DB08846	P35218
DB08848	P48065
DB08848	Q9NSD5
DB08848	P48066
DB08848	P30531
DB08860	P04035
DB08864	O75469
DB08865	Q9UM73
DB08865	Q9NWH9
DB08868	Q9H228
DB08869	Q02643
DB08870	P28908
DB08875	P35968
DB08875	P07949
DB08875	Q9NWH9
DB08877	P23458
DB08877	O60674
DB08880	Q02127
DB08881	P15056
DB08882	P27487
DB08883	P42261
DB08885	P15692
DB08885	P49765
DB08885	P49763
DB08888	P02751
DB08889	P20618
DB08889	P49721
DB08889	P28074
DB08889	P28065
DB08889	P40306
DB08889	P28062
DB08890	P25092
DB08893	P13945
DB08894	P19235
DB08900	O95838
DB08901	P12931
DB08901	P00519
DB08901	P22607
DB08901	P11362
DB08901	P35968
DB08901	P21802
DB08901	P10721
DB08901	P22455
DB08901	P07949
DB08901	P16234
DB08901	P36888
DB08901	P11274
DB08901	P06239
DB08901	P07948
DB08904	P01375
DB08907	P31639
DB08907	P13866
DB08908	Q14145
DB08910	P01375
DB08910	Q96SW2
DB08910	P35354
DB08911	P36507
DB08911	Q02750
DB08912	P15056
DB08915	Q15788
DB08915	P37231
DB08915	Q07869
DB08923	P19235
DB08927	P28223
DB08932	P25101
DB08932	P24530
DB08935	P11836
DB08936	P35367
DB08954	Q13224
DB08954	Q05586
DB08996	P22303
DB09014	Q99720
DB09014	P35462
DB09014	P28335
DB09016	P31645
DB09016	P35367
DB09016	P28223
DB09018	P14416
DB09028	P32297
DB09028	Q15825
DB09028	P36544
DB09028	P43681
DB09029	Q16552
DB00062	P0DJI8
DB00064	P0DJI8
DB00199	Q16850
DB00199	P08684
DB00199	Q96FL8
DB00199	O43193
DB00199	P08183
DB00199	Q8TES7
DB00199	Q12809
DB00207	Q9UM07
DB00207	P08684
DB00254	P61769
DB00254	Q9UM07
DB00415	Q16348
DB00415	Q02763
DB00415	P46059
DB00417	P46059
DB00493	Q9Y694
DB00493	Q9NSA0
DB00493	Q8TCC7
DB00493	Q4U2R8
DB00493	P46059
DB00493	Q16348
DB00493	Q8TES7
DB00512	Q8TES7
DB00537	Q12809
DB00699	P35348
DB00713	P46059
DB00713	Q16348
DB00759	Q9UM07
DB00798	P00374
DB00845	P08183
DB00845	O95342
DB00898	P48169
DB00898	P31644
DB00898	Q99808
DB00898	P47869
DB00898	P19320
DB00898	Q05901
DB00898	P30926
DB00898	P32297
DB00898	P48051
DB00898	P17787
DB00898	P30532
DB00898	Q13936
DB00898	Q13698
DB00898	P48544
DB00898	P42263
DB00898	Q16445
DB00898	Q01668
DB00898	P42261
DB00898	P46098
DB00898	Q70Z44
DB00898	Q8WXA8
DB00898	P34903
DB00898	Q9Y698
DB00898	A5X5Y0
DB00898	Q15825
DB00898	Q14542
DB00898	P48549
DB00898	O14764
DB00898	P47870
DB00898	P43681
DB00898	Q8N1C3
DB00898	Q92806
DB00898	Q9UN88
DB00898	Q15822
DB00898	P78334
DB00898	Q99928
DB00898	P28472
DB00898	P18505
DB00898	P42262
DB00898	Q9UGM1
DB00898	O95264
DB00898	Q02641
DB00898	O00591
DB00898	P48058
DB00898	Q9GZZ6
DB00898	Q06432
DB00916	Q16850
DB00951	P08684
DB00951	P05177
